titulo,tipo,data,urn,autor,assuntos,classificacao,jurisdicao,autoridade,ementa,url,localidade,numero,ano,termo_busca,data_coleta,origem,categoria,modal,pais,estado,municipio,fontes_localizacao
Acórdão do processo Nº AIRR - 376-19.2013.5.02.0076,,2015-08-05,urn:lex:br:tribunal.superior.trabalho;turma.2:acordao;airr:2015-08-05;376-2013-76-2-0,,,Jurisprudência,Federal,,"AGRAVO DE INSTRUMENTO. RECURSO DE REVISTA. INTERVALO INTRAJORNADA -  MOTORISTA -  ATIVIDADE EXTERNA. DANO MATERIAL -  NÃO CONFIGURAÇÃO -  AUSÊNCIA DE COMPROVAÇÃO. DANO MORAL -  VALOR DA INDENIZAÇÃO (R$ 6.000,00) -  MULTAS LANÇADAS NACNHDO RECLAMANTE PELA RECLAMADA. PEDIDO DE DEMISSÃO -  AUSÊNCIA DE VÍCIO DE CONSENTIMENTO. Nega-se provimento a agravo de instrumento que visa liberar recurso despido dos pressupostos de cabimento. Agravo desprovido.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,jurisdicao_federal
Acórdão do processo Nº AIRR - 705-73.2015.5.09.0041,,2019-02-20,urn:lex:br:tribunal.superior.trabalho;turma.2:acordao;airr:2019-02-20;705-2015-41-9-0,TST,,Jurisprudência,Federal,,"AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA.  RECURSO DE REVISTA INTERPOSTO NA VIGÊNCIA DA LEI Nº 13.015/2014.  TERCEIRIZAÇÃO. RESPONSABILIDADE SUBSIDIÁRIA DA TOMADORA DOS SERVIÇOS. SÚMULA N° 331, ITEM IV, DO TST. No caso, verifica-se que a terceira reclamada terceirizou serviços mediante a contratação da primeira reclamada. Assim, embora o reclamante tenha sido contratado pela primeira reclamada, prestou serviços em favor da terceira. O Tribunal Regional consignou, expressamente, que ""a prova dos autos demonstra que o Autor foi contratado pela Transcaxias (1ª Ré) e prestou serviços ao longo de todo o vínculo como motorista de carreta em favor daCNHIndustrial (3ª Ré) e John Deere (4ª Ré)""; e que, ""enquanto tomadora dos serviços, aCNHIndustrial, que notoriamente beneficiou-se do trabalho desempenhado pelo Autor, deve responder subsidiariamente pelo inadimplemento das obrigações trabalhistas da 1ª Ré (Transcaxias)"". Portanto, a decisão regional foi proferida em perfeita consonância com o item IV da Súmula nº 331 do TST, com a redação que lhe foi dada por meio da Resolução nº 174/2011, divulgada no DEJT em 27, 30 e 31/5/2011, de seguinte teor: ""IV - O inadimplemento das obrigações trabalhistas, por parte do empregador, implica a responsabilidade subsidiária do tomador dos serviços quanto àquelas obrigações, desde que haja participado da relação processual e conste também do título executivo judicial"". Agravo de instrumento desprovido.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,jurisdicao_federal
Acórdão do processo Nº Ag-AIRR - 269100-74.2009.5.02.0030,,2024-04-10,urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;ag:2024-04-10;269100-2009-30-2-0,,,Jurisprudência,Federal,,"AGRAVO. AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA. ACÓRDÃO PUBLICADO NA VIGÊNCIA DA LEI Nº 13.467/2017. EXECUÇÃO. INDEFERIMENTO DE NOVA PESQUISA SISBAJUD. ""TEIMOSINHA"" E DE MEDIDAS EXECUTIVAS ATÍPICAS. SUSPENSÃO DECNHE RETENÇÃO DE PASSAPORTE. MATÉRIA INFRACONSTITUCIONAL. AUSÊNCIA DE TRANSCENDÊNCIA. Nos termos do art. 896, § 2º, da CLT e da Súmula nº266 desta Corte, a admissibilidade do recurso de revista interposto na fase de execução está limitada à demonstração de violação direta e literal de dispositivo da Constituição Federal. A questão veiculada no recurso de revista está centrada no indeferimento do pedido de repetição da pesquisa SISBAJUD (teimosinha), bem como de medidas executivas atípicas (suspensão deCNHe retenção de passaporte), o que impossibilita a reforma da decisão agravada, uma vez que eventual ofensa aos dispositivos da Constituição Federal apontados na revista somente ocorreria de maneira reflexa ou indireta, pois demandaria o exame de legislaçãoinfraconstitucionalque rege as matéria. A existência de obstáculo processual apto a inviabilizar o exame da matéria de fundo veiculada, como no caso, acaba por evidenciar, em última análise, a própria ausência de transcendência do recurso de revista, em qualquer das suas modalidades. Agravo não provido.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,jurisdicao_federal
Acórdão do processo Nº AIRR - 2300-80.2012.5.18.0003,,2020-09-02,urn:lex:br:tribunal.superior.trabalho;turma.2:acordao;airr:2020-09-02;2300-2012-3-18-0,,,Jurisprudência,Federal,,"AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA INTERPOSTO NA VIGÊNCIA DA LEI 13.467/2017. EXECUÇÃO. SUSPENSÃO E APREENSÃO DACNHDO EXECUTADO. Não merece ser provido agravo de instrumento que visa a liberar recurso de revista que não preenche os pressupostos contidos no art. 896, § 2.º, da CLT. Agravo de instrumento não provido.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,jurisdicao_federal
Acórdão do processo Nº RO - 10321-44.2018.5.18.0000,,2021-03-23,urn:lex:br:tribunal.superior.trabalho;subsecao.especializada.dissidios.individuais.2:acordao;ro:2021-03-23;10321-2018-0-18-0,,,Jurisprudência,Federal,,"RECURSO ORDINÁRIO EM HABEAS CORPUS. APREENSÃO DECNH. ACORDO NO PROCESSO ORIGINÁRIO. ENCERRAMENTO DA EXECUÇÃO. PERDA SUPERVENIENTE DO INTERESSE PROCESSUAL. 1. Habeas corpus aviado contra a determinação de suspensão e apreensão daCNHdo executado. 2. A Corte Regional denegou a ordem. 3. Satisfeito o crédito do exequente, não há mais espaço para discussão a respeito de decisão proferida no intuito de forçar o cumprimento da sentença, não havendo falar em constrangimento ilegal vedado pelo art. 5º, LXVIII, da CF. A celebração de acordo, encerramento da execução com o subsequente arquivamento definitivo da reclamação trabalhista matriz, induz a perda do interesse processual na ação de habeas corpus, impondo-se a extinção do processo sem resolução do mérito, na forma do art. 485, VI, do CPC. MULTA POR OPOSIÇÃO DE EMBARGOS DE DECLARAÇÃO PROTELATÓRIOS. ARTIGO 1.026, § 2º, DO CPC DE 2015. AFASTAMENTO. 1. Os embargos declaratórios devem ser compreendidos como instrumento de aperfeiçoamento da prestação jurisdicional, reservando-se as sanções processuais às hipóteses em que se faz evidente o abuso na sua oposição. Não sendo essa a situação concreta, impositivo o provimento do recurso para exclusão da sanção indevidamente aplicada. Recurso ordinário conhecido e parcialmente provido, com extinção do processo sem resolução do mérito e afastamento da multa por oposição de embargos declaratórios protelatórios.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,jurisdicao_federal
Acórdão do processo Nº AIRR - 73600-44.1999.5.03.0046,,2020-08-26,urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2020-08-26;73600-1999-46-3-0,,,Jurisprudência,Federal,,"AGRAVO DE INSTRUMENTO. RECURSO DE REVISTA SOB A ÉGIDE DA LEI 13.467/2017. EXECUÇÃO. NEGATIVA DE PRESTAÇÃO JURISDICIONAL. PREJUDICADO EXAME DA TRANSCENDÊNCIA DO RECURSO DE REVISTA. O recorrente não transcreveu o trecho dos embargos declaratórios, como determina o inciso IV do § 1º-A do art. 896 da CLT. Evidenciada a ausência de tal requisito, desnecessário perquirir a respeito do acerto ou desacerto da decisão agravada. Prejudicada a análise da transcendência. Agravo de instrumento não provido. APREENSÃO DECNHE EXPEDIÇÃO DE OFÍCIOS. PREJUDICADO EXAME DA TRANSCENDÊNCIA DO RECURSO DE REVISTA. O Tribunal Regional afirmou que os procedimentos solicitados pelo reclamante não seriam úteis para a satisfação do crédito devido. O agravante apontou violação dos arts. 1º, III, 5º, caput, II, XXXV, LV, LXXVIII, do art. 60, § 4º, IV, da Constituição Federal, do art. 878 da CLT e do art. 139, IV, do CPC e argumenta que a apreensão daCNHpressiona de alguma forma o devedor a satisfazer a obrigação. A decisão recorrida está fundada na interpretação de norma infraconstitucional. O agravante não cumpre o requisito processual de demonstrar violação ofensa direta e literal dos dispositivos constitucionais apontados como violados, conforme exige o art. 896, § 2º, da CLT. Prejudicada a análise da transcendência. Agravo de instrumento não provido.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,jurisdicao_federal
"04 - Lei Ordinária n° 735, de 14 de Junho de 2011",,2011-06-14,urn:lex:br;parana;corbelia:municipal:lei:2011-06-14;735,,,Legislação,Municipal,,"Acrescenta o inciso X ao artigo 69 e o parágrafo único ao artigo 70 da Lei nº 694 de 10 de setembro de 2009, que passam a tratar da necessidade de Carteira Nacional de Habilitação –CNHna categoria B para o efetivo exercício da função de Conselheiro Tutelar.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Legislação,rodoviário,Brasil,AC,,
ACÓRDÃO TRT 1ª  / 9ª Turma / 0010245-23.2015.5.01.0283 - DOERJ 07-12-2016,,2016-12-07,urn:lex:br;justica.trabalho;regiao.1:tribunal.regional.trabalho;turma.9:acordao:2016-12-07;00102452320155010283,,,,Federal,,"ACNHdo Autor, acostada sob o Id. b749dc0, informa que ele obteve a Primeira habilitação em 16.06.2012, ou seja, mais de seis anos após a sua admissão, conforme lançado na CTPS (Id. a344867 - Pág. 2), o que faz ruir a tese declinada na inicial de que a admissão estava condicionada à comprovação da propriedade de veículo automotor.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Decima Turma / 2023-08-10,,2023-08-10,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.10:acordao:2023-08-10;0148900-52.2008.5.03.0060,,,Jurisprudência,Federal,,"AGRAVO DE PETIÇÃO. SUSPENSÃO DACNHE PASSAPORTE. NÃO CABIMENTO. O art. 139, IV, do CPC permite a adoção de medidas executivas atípicas; contudo tal disposição deve ser aplicada de forma ponderada e razoável, encontrando limite nos princípios e garantias fundamentais, dentre eles a liberdade de locomoção, assegurado pela CR.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Quarta Turma / 2023-09-05,,2023-09-05,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.4:acordao:2023-09-05;0022200-84.2008.5.03.0107,STF,,Jurisprudência,Federal,,"MEDIDAS ATÍPICAS. SUSPENSÃO DECNHE PASSAPORTE. NECESSIDADE DE OBSERVÂNCIA DOS PRINCÍPIOS DA RAZOABILIDADE E PROPORCIONALIDADE. A decisão proferida pelo STF no julgamento da ADI 5941 não liberou a aplicação de medidas executórias atípicas de forma absoluta, mas sim condicionadas à observância dos princípios da razoabilidade e proporcionalidade, pressuposto que não se constata no caso dos autos.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / 1a Secao de Dissidios Individuais / 2024-03-16,,2024-03-16,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;secao.dissidios.individuais.1:acordao:2024-03-16;0013298-50.2023.5.03.0000,STF,,Jurisprudência,Federal,,"SUSPENSÃO DA CARTEIRA NACIONAL DE HABILITAÇÃO (CNH), APREENSÃO DO PASSAPORTE E BLOQUEIO DE CARTÃO DE CRÉDITO. MANDADO DE SEGURANÇA. NÃO CABIMENTO. Não cabe mandado de segurança em face de decisão judicial passível de reforma mediante recurso próprio, ainda que com efeito diferido. Neste sentido a OJ 92 da SDI-2 do TST e a Súmula 267 do STF.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Quarta Turma / 2023-12-05,,2023-12-05,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.4:acordao:2023-12-05;0010719-92.2021.5.03.0035,STF,,Jurisprudência,Federal,,"EXECUÇÃO. MEDIDAS ATÍPICAS. SUSPENSÃO DECNHE PASSAPORTE. NECESSIDADE DE OBSERVÂNCIA DOS PRINCÍPIOS DA RAZOABILIDADE E PROPORCIONALIDADE. A decisão proferida pelo STF no julgamento da ADI 5941 não liberou a aplicação de medidas executórias atípicas de forma absoluta, mas sim condicionadas à observância dos princípios da razoabilidade e proporcionalidade, pressuposto que não se constata no caso dos autos.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Quinta Turma / 2024-04-17,,2024-04-17,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2024-04-17;0010333-64.2017.5.03.0015,STF,,Jurisprudência,Federal,,"AGRAVO DE PETIÇÃO. INCIDÊNCIA DO ART. 139, IV, DO CPC. BLOQUEIO DECNHE PASSAPORTES. CONSTITUCIONALIDADE. APLICAÇÃO. O julgamento da ADI nº 5.941 pelo STF concluiu pela constitucionalidade do artigo 139, IV, do CPC, sendo possível, em tese, a adoção de medidas atípicas como a apreensão daCNH, do passaporte e o bloqueio de cartões de crédito do devedor trabalhista, sem que se cogite, a priori, em inconstitucionalidade. Entretanto, destacou a Corte Suprema que o exame do cabimento e adequação desse tipo de providência deve ser feito caso a caso, à luz, notadamente, dos princípios da proporcionalidade e da razoabilidade. Foi enfatizado que os ""poderes do juiz no processo, por conseguinte, incluem ""determinar todas as medidas indutivas, coercitivas, mandamentais ou sub-rogatórias necessárias para assegurar o cumprimento de ordem judicial, inclusive nas ações que tenham por objeto prestação pecuniária"" (artigo 139, IV), obedecidos o devido processo legal, a proporcionalidade, a eficiência, e, notadamente, a sistemática positivada no próprio CPC, cuja leitura deve ser contextualizada e razoável à luz do texto legal. Na decisão, realça a Corte Maior que a ""amplitude semântica das cláusulas gerais permite ao intérprete/aplicador maior liberdade na concretização da fattispecie - o que, evidentemente, não o isenta do dever de motivação e de observar os direitos fundamentais e as demais normas do ordenamento jurídico e, em especial, o princípio da proporcionalidade."" Em assim sendo, não se vislumbrando no caso elemento concreto a indicar a efetividade da medida, resta mantida a decisão de origem.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Oitava Turma / 2024-01-31,,2024-01-31,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2024-01-31;0010251-39.2017.5.03.0013,TST,,,Federal,,"SUSPENSÃO DA CARTEIRA NACIONAL DE HABILITAÇÃO (CNH) E DE PASSAPORTE DO DEVEDOR EM EXECUÇÃO TRABALHISTA. EXCEPCIONALIDADE DA MEDIDA. AUSÊNCIA DE DEMONSTRAÇÃO DO RESULTADO PRÁTICO E UTILIDADE DA MEDIDA. O rol de medidas coercitivas atípicas constante do art. 139, IV, do CPC, aplicável subsidiariamente ao processo do trabalho, por força do art. 769/CLT, art. 15 do CPC e art. 3°, III, da Instrução Normativa n° 39/2016 do c. TST, deve ser interpretado em conformidade com os princípios da razoabilidade, proporcionalidade e dignidade da pessoa humana (art. 8°, IV, CPC). Embora, a suspensão de Carteira Nacional de Habilitação (CNH) e de Passaporte de quem é parte em processo judicial, possa, em tese, ser adotada, é imprescindível a demonstração efetiva do resultado prático e da utilidade da medida. In casu, não se vislumbra atendimento ao princípio da utilidade da execução, sendo certo que a Exequente não se desincumbiu de demonstrar a necessidade e a utilidade prática das medidas pleiteadas. Ou seja, a credora não demonstrou em que proporção a apreensão/suspensão da Carteira Nacional de Habilitação e do passaporte contribuiria para induzir coercitivamente as Executadas a satisfazerem a dívida. Agravo de Petição não provido.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / 1a Secao de Dissidios Individuais / 2024-07-01,,2024-07-01,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;secao.dissidios.individuais.1:acordao:2024-07-01;0015171-85.2023.5.03.0000,STF,,Jurisprudência,Federal,,"SUSPENSÃO DA CARTEIRA NACIONAL DE HABILITAÇÃO (CNH), APREENSÃO DO PASSAPORTE E BLOQUEIO DE CARTÃO DE CRÉDITO. MANDADO DE SEGURANÇA. NÃO CABIMENTO. Não cabe mandado de segurança em face de decisão judicial passível de reforma mediante recurso próprio, ainda que com efeito diferido. Neste sentido a OJ 92 da SDI-2 do TST e a Súmula 267 do STF.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / 1a Secao de Dissidios Individuais / 2024-04-29,,2024-04-29,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;secao.dissidios.individuais.1:acordao:2024-04-29;0010015-82.2024.5.03.0000,,,Jurisprudência,Federal,,"MANDADO DE SEGURANÇA -CNH- PASSAPORTE - APREENSÃO - DECISÃO RECORRÍVEL - Tratando-se de decisão na fase de execução, que possui recurso próprio, a irresignação da parte deve ser formalizada por meio de agravo de petição e não de mandado de segurança, conforme estabelece o art. 897, ""a"", da CLT.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Terceira Turma / 2024-05-28,,2024-05-28,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2024-05-28;0011424-79.2019.5.03.0029,STF,EXECUÇÃO - MEDIDA COERCITIVA,,Federal,,"EXECUÇÃO TRABALHISTA. MEDIDAS ATÍPICAS. SUSPENSÃO DACNH. APREENSÃO DE PASSAPORTE. BLOQUEIO DE CARTÃO DE CRÉDITO. ADMISSIBILIDADE. A possibilidade de determinação de medidas atípicas que objetivem persuadir o cumprimento de ordem judicial, prevista no art. 139, IV, do CPC, foi reconhecida pelo STF no julgamento da ADI n. 5941, observados a garantia do devido processo legal e os princípios da proporcionalidade, razoabilidade e eficiência (art. 8º do CPC). Na hipótese, tem-se, por um lado, credora trabalhista (atualmente desempregada) que percebia apenas pouco mais que um salário-mínimo, o qual se presume garantia mínima indispensável à sua subsistência (art. 7º, IV, da CF) e, por outro lado, devedor trabalhista dotado de patrimônio que inclui a propriedade de imóveis rurais (protegidos por cláusula de impenhorabilidade), que supera em mais de quatro vezes o valor da execução, mas segue inadimplente com as prestações devidas. As mais diversas tentativas de encontrar bens livres e desembaraçados para a garantia da execução foram infrutíferas e não se apresentam mais alternativas viáveis para se alcançar bens do devedor. Nesse contexto, justifica-se, excepcionalmente, o uso de medidas executivas atípicas, como suspensão daCNH, apreensão de passaporte e bloqueio de cartão de crédito, a serem implementadas de forma gradativa, observando-se o princípio da execução de modo menos gravoso para o devedor (art. 805, caput, do CPC).",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Oitava Turma / 2024-04-11,,2024-04-11,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2024-04-11;0010299-09.2018.5.03.0095,TST,,,Federal,,"SUSPENSÃO DA CARTEIRA NACIONAL DE HABILITAÇÃO (CNH) E DE PASSAPORTE DO DEVEDOR EM EXECUÇÃO TRABALHISTA. EXCEPCIONALIDADE DA MEDIDA. AUSÊNCIA DE DEMONSTRAÇÃO DO RESULTADO PRÁTICO E UTILIDADE DA MEDIDA. O rol de medidas coercitivas atípicas constante do art. 139, IV, do CPC, aplicável subsidiariamente ao processo do trabalho, por força do art. 769/CLT, art. 15 do CPC e art. 3°, III, da Instrução Normativa n° 39/2016 do c. TST, deve ser interpretado em conformidade com os princípios da razoabilidade, proporcionalidade e dignidade da pessoa humana (art. 8°, IV, CPC). Embora, a suspensão de Carteira Nacional de Habilitação (CNH) e de Passaporte de quem é parte em processo judicial, possa, em tese, ser adotada, é imprescindível a demonstração efetiva do resultado prático e da utilidade da medida. In casu, não se vislumbra atendimento ao princípio da utilidade da execução, sendo certo que a Exequente não se desincumbiu de demonstrar a necessidade e a utilidade prática das medidas pleiteadas. Ou seja, a credora não demonstrou em que proporção a apreensão/suspensão da Carteira Nacional de Habilitação e do passaporte contribuiria para induzir coercitivamente as Executadas a satisfazerem a dívida. Agravo de Petição não provido.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2024-05-22,,2024-05-22,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2024-05-22;0010917-73.2022.5.03.0010,,CONTRATO DE APRENDIZAGEM - COTA - MOTORISTA,Jurisprudência,Federal,,"AÇÃO CIVIL PÚBLICA. COTA DE APRENDIZAGEM. FUNÇÃO DE MOTORISTA EXCLUÍDA DA BASE DE CÁLCULO. A função de motorista não pode ser incluída na base de cálculo da cota de aprendizagem, tendo em vista que o seu exercício depende do porte de carteira nacional de habilitação (CNH) específica.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
